work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Data Analyst,145000,USD,145000.0,US,100.0,US,M
2023,SE,FT,Data Analyst,90000,USD,90000.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200.0,US,0.0,US,M
2023,SE,FT,Data Analyst,95000,USD,95000.0,US,0.0,US,M
2023,SE,FT,Data Analyst,85500,USD,85500.0,US,0.0,US,M
2023,SE,FT,Data Engineer,167500,USD,167500.0,US,0.0,US,M
2023,SE,FT,Data Engineer,106500,USD,106500.0,US,0.0,US,M
2023,SE,FT,Data Engineer,163800,USD,163800.0,US,0.0,US,M
2023,SE,FT,Data Engineer,126000,USD,126000.0,US,0.0,US,M
2023,MI,FT,Data Analytics Manager,155000,USD,155000.0,US,0.0,US,M
2023,MI,FT,Data Analytics Manager,140000,USD,140000.0,US,0.0,US,M
2023,SE,FT,Research Scientist,250000,USD,250000.0,US,0.0,US,M
2023,SE,FT,Research Scientist,200000,USD,200000.0,US,0.0,US,M
2023,SE,FT,Data Scientist,260000,USD,260000.0,US,0.0,US,M
2023,SE,FT,Data Scientist,186000,USD,186000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,130000,USD,130000.0,US,100.0,US,M
2023,SE,FT,Research Scientist,200000,USD,200000.0,US,0.0,US,M
2023,SE,FT,Research Scientist,150000,USD,150000.0,US,0.0,US,M
2023,SE,FT,Data Scientist,45000,EUR,48289.0,ES,0.0,ES,M
2023,SE,FT,Data Scientist,36000,EUR,38631.0,ES,0.0,ES,M
2023,SE,FT,Data Scientist,150000,USD,150000.0,US,0.0,US,M
2023,SE,FT,Data Scientist,120000,USD,120000.0,US,0.0,US,M
2023,EN,FT,Data Analyst,30000,USD,30000.0,IN,50.0,IN,M
2023,MI,FT,Research Scientist,185000,USD,185000.0,US,0.0,US,M
2023,MI,FT,Research Scientist,125000,USD,125000.0,US,0.0,US,M
2022,EN,PT,Data Analyst,34320,USD,34320.0,US,100.0,US,S
2022,MI,FT,Business Data Analyst,48000,BRL,9289.0,BR,100.0,BR,M
2023,SE,FT,Head of Data,70000,EUR,75116.0,PT,100.0,PT,L
2022,EX,FT,Data Science Manager,106000,USD,106000.0,UZ,0.0,RU,L
2023,SE,FT,Data Analyst,175000,USD,175000.0,US,100.0,US,M
2023,SE,FT,Data Analyst,130000,USD,130000.0,US,100.0,US,M
2023,SE,FT,Data Analyst,122000,USD,122000.0,US,100.0,US,M
2023,SE,FT,Data Analyst,93800,USD,93800.0,US,100.0,US,M
2023,SE,FT,Data Science Manager,150000,USD,150000.0,MX,100.0,MX,M
2023,SE,FT,Data Science Manager,90000,USD,90000.0,MX,100.0,MX,M
2023,SE,FT,Data Analyst,165000,USD,165000.0,US,100.0,US,M
2023,SE,FT,Data Analyst,112000,USD,112000.0,US,100.0,US,M
2023,EN,FT,Computer Vision Engineer,220000,USD,220000.0,US,0.0,US,M
2023,SE,FT,BI Data Analyst,67000,EUR,71897.0,DE,100.0,DE,M
2023,EN,FT,AI Developer,60000,EUR,64385.0,DE,0.0,DE,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200.0,US,0.0,US,M
2023,SE,FT,Data Analyst,1300000,INR,15806.0,IN,100.0,IN,S
2023,MI,FT,Machine Learning Engineer,200000,USD,200000.0,US,0.0,US,M
2023,MI,FT,Machine Learning Engineer,175000,USD,175000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,185900,USD,185900.0,US,0.0,US,M
2023,SE,FT,Data Engineer,129300,USD,129300.0,US,0.0,US,M
2023,SE,FT,Data Analyst,185900,USD,185900.0,US,0.0,US,M
2023,SE,FT,Data Analyst,121700,USD,121700.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200.0,US,0.0,US,M
2023,MI,FT,Data Scientist,40000,USD,40000.0,FR,50.0,FR,L
2023,SE,FT,Data Science Consultant,1000000,THB,29453.0,TH,50.0,TH,M
2023,SE,FT,Data Analyst,180180,USD,180180.0,US,0.0,US,M
2023,SE,FT,Data Analyst,106020,USD,106020.0,US,0.0,US,M
2023,SE,FT,Data Scientist,136000,USD,136000.0,US,100.0,US,M
2023,SE,FT,Data Scientist,104000,USD,104000.0,US,100.0,US,M
2023,SE,FT,Data Analyst,125000,USD,125000.0,US,0.0,US,M
2023,SE,FT,Data Analyst,110000,USD,110000.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,153400,USD,153400.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,122700,USD,122700.0,US,0.0,US,M
2023,EX,FT,Data Engineer,310000,USD,310000.0,US,100.0,US,M
2023,EX,FT,Data Engineer,239000,USD,239000.0,US,100.0,US,M
2023,SE,FT,Data Analyst,152380,USD,152380.0,US,0.0,US,M
2023,SE,FT,Data Analyst,121904,USD,121904.0,US,0.0,US,M
2023,SE,FT,Data Scientist,185900,USD,185900.0,US,0.0,US,M
2023,SE,FT,Data Scientist,129300,USD,129300.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,247500,USD,247500.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,172200.0,US,0.0,US,M
2023,SE,FT,Data Architect,168400,USD,168400.0,US,0.0,US,M
2023,SE,FT,Data Architect,105200,USD,105200.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,128280,USD,128280.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,106900,USD,106900.0,US,0.0,US,M
2022,SE,FT,Lead Data Scientist,192000,USD,192000.0,US,100.0,US,L
2023,MI,FT,Data Engineer,140000,USD,140000.0,US,0.0,US,M
2023,MI,FT,Data Engineer,100000,USD,100000.0,US,0.0,US,M
2023,SE,FT,Research Engineer,100000,EUR,107309.0,DE,100.0,DE,S
2023,SE,FT,Research Engineer,80000,EUR,85847.0,DE,100.0,DE,S
2023,SE,FT,Machine Learning Engineer,275000,USD,275000.0,DE,0.0,DE,M
2023,SE,FT,Machine Learning Engineer,174000,USD,174000.0,DE,0.0,DE,M
2023,SE,FT,Data Engineer,139500,USD,139500.0,US,0.0,US,M
2023,SE,FT,Data Engineer,109400,USD,109400.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,139500,USD,139500.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,109400,USD,109400.0,US,0.0,US,M
2023,SE,FT,Data Analyst,170500,USD,170500.0,US,100.0,US,M
2023,SE,FT,Data Analyst,85000,USD,85000.0,US,100.0,US,M
2023,SE,FT,Data Manager,60027,GBP,72946.0,GB,0.0,GB,M
2023,SE,FT,Data Manager,44737,GBP,54365.0,GB,0.0,GB,M
2023,EX,FT,Head of Data Science,131899,GBP,160288.0,GB,0.0,GB,M
2023,EX,FT,Head of Data Science,104891,GBP,127467.0,GB,0.0,GB,M
2023,SE,FT,Data Engineer,80000,USD,80000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,65000,USD,65000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,124740,USD,124740.0,US,0.0,US,M
2023,SE,FT,Data Engineer,65488,USD,65488.0,US,0.0,US,M
2023,SE,FT,Data Quality Analyst,72200,USD,72200.0,US,0.0,US,M
2023,SE,FT,Data Quality Analyst,64980,USD,64980.0,US,0.0,US,M
2023,SE,FT,Data Engineer,153600,USD,153600.0,US,0.0,US,M
2023,SE,FT,Data Engineer,106800,USD,106800.0,US,0.0,US,M
2023,SE,FT,Data Analyst,179975,USD,179975.0,US,100.0,US,M
2023,SE,FT,Data Analyst,86466,USD,86466.0,US,100.0,US,M
2023,SE,FT,Data Engineer,120000,USD,120000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,90000,USD,90000.0,US,0.0,US,M
2023,MI,FT,Insight Analyst,42000,GBP,51039.0,GB,0.0,GB,M
2023,MI,FT,Insight Analyst,35000,GBP,42533.0,GB,0.0,GB,M
2023,SE,FT,Data Scientist,149076,USD,149076.0,US,0.0,US,M
2023,SE,FT,Data Scientist,82365,USD,82365.0,US,0.0,US,M
2023,SE,FT,Data Analyst,169000,USD,169000.0,US,0.0,US,M
2023,SE,FT,Data Analyst,110600,USD,110600.0,US,0.0,US,M
2023,SE,FT,Data Science Manager,175000,USD,175000.0,US,0.0,US,M
2023,SE,FT,Data Science Manager,120000,USD,120000.0,US,0.0,US,M
2023,SE,FT,Data Analyst,230000,USD,230000.0,US,0.0,US,M
2023,SE,FT,Data Analyst,180000,USD,180000.0,US,0.0,US,M
2023,SE,FT,Data Analyst,153600,USD,153600.0,US,0.0,US,M
2023,SE,FT,Data Analyst,106800,USD,106800.0,US,0.0,US,M
2023,SE,FT,Data Manager,140000,USD,140000.0,US,0.0,US,M
2023,SE,FT,Data Manager,120000,USD,120000.0,US,0.0,US,M
2023,SE,FT,Machine Learning Infrastructure Engineer,205920,USD,205920.0,US,0.0,US,M
2023,SE,FT,Machine Learning Infrastructure Engineer,171600,USD,171600.0,US,0.0,US,M
2023,SE,FT,Data Analyst,165000,USD,165000.0,US,100.0,US,M
2023,SE,FT,Data Analyst,125000,USD,125000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,265000,USD,265000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,185000,USD,185000.0,US,0.0,US,M
2023,MI,FT,Applied Machine Learning Engineer,130000,USD,130000.0,US,0.0,US,M
2022,EN,FT,Data Scientist,168000,USD,168000.0,US,100.0,US,M
2023,MI,FT,AI Scientist,36000,EUR,38631.0,ES,50.0,ES,L
2023,SE,FT,Data Analyst,95000,USD,95000.0,US,0.0,US,M
2023,SE,FT,Data Analyst,85500,USD,85500.0,US,0.0,US,M
2023,SE,FT,Data Scientist,147100,USD,147100.0,US,0.0,US,M
2023,SE,FT,Data Scientist,90700,USD,90700.0,US,0.0,US,M
2023,SE,FT,Data Engineer,167580,USD,167580.0,US,0.0,US,M
2023,SE,FT,Data Engineer,87980,USD,87980.0,US,0.0,US,M
2023,SE,FT,Data Engineer,202000,USD,202000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,135000,USD,135000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,163800,USD,163800.0,US,0.0,US,M
2023,SE,FT,Data Engineer,126000,USD,126000.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,163800,USD,163800.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,126000,USD,126000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,104000,USD,104000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,65000,USD,65000.0,US,100.0,US,M
2023,SE,FT,Research Engineer,230000,USD,230000.0,US,0.0,US,M
2023,SE,FT,Research Engineer,148000,USD,148000.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,269000,USD,269000.0,CA,100.0,CA,M
2023,SE,FT,Machine Learning Engineer,158000,USD,158000.0,CA,100.0,CA,M
2023,SE,FT,Analytics Engineer,197000,USD,197000.0,US,0.0,US,M
2023,SE,FT,Analytics Engineer,106000,USD,106000.0,US,0.0,US,M
2023,MI,FT,Deep Learning Engineer,150000,USD,150000.0,US,100.0,US,M
2023,MI,FT,Deep Learning Engineer,100000,USD,100000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,290000,USD,290000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,210000,USD,210000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,192000,USD,192000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,172800,USD,172800.0,US,0.0,US,M
2023,SE,FT,Data Scientist,300240,USD,300240.0,US,0.0,US,M
2023,SE,FT,Data Scientist,200160,USD,200160.0,US,0.0,US,M
2023,SE,FT,Data Scientist,300240,USD,300240.0,US,0.0,US,M
2023,SE,FT,Data Scientist,200160,USD,200160.0,US,0.0,US,M
2023,SE,FT,Analytics Engineer,175000,USD,175000.0,US,0.0,US,M
2023,SE,FT,Analytics Engineer,140000,USD,140000.0,US,0.0,US,M
2023,SE,FT,Data Manager,169000,USD,169000.0,US,0.0,US,M
2023,SE,FT,Data Manager,100000,USD,100000.0,US,0.0,US,M
2023,SE,FT,Data Scientist,370000,USD,370000.0,US,0.0,US,M
2023,SE,FT,Data Scientist,245000,USD,245000.0,US,0.0,US,M
2023,MI,FT,Data Engineer,95000,GBP,115447.0,GB,100.0,GB,L
2023,SE,FT,Data Analyst,110000,USD,110000.0,US,100.0,US,S
2023,SE,FT,Data Analyst,80000,USD,80000.0,US,100.0,US,S
2023,EN,FT,Data Analyst,55000,USD,55000.0,US,0.0,US,M
2023,EN,FT,Data Analyst,48000,USD,48000.0,US,0.0,US,M
2023,SE,FT,Data Analyst,95000,USD,95000.0,US,0.0,US,M
2023,SE,FT,Data Analyst,85000,USD,85000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,137500,USD,137500.0,US,100.0,US,M
2023,SE,FT,Data Engineer,81500,USD,81500.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,323300,USD,323300.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,184700,USD,184700.0,US,0.0,US,M
2021,MI,FT,AI Scientist,30000,USD,30000.0,GH,0.0,GH,S
2023,SE,FT,Machine Learning Engineer,186000,USD,186000.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,153088,USD,153088.0,US,100.0,US,M
2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000.0,US,100.0,US,M
2023,MI,FT,Data Infrastructure Engineer,160000,USD,160000.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,200000,USD,200000.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000.0,US,100.0,US,M
2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000.0,US,0.0,US,M
2023,MI,FT,Data Infrastructure Engineer,183310,USD,183310.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,240000,USD,240000.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,180000,USD,180000.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,200000,USD,200000.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000.0,US,100.0,US,M
2023,SE,FT,Data Science Manager,299500,USD,299500.0,US,0.0,US,M
2023,SE,FT,Data Science Manager,245100,USD,245100.0,US,0.0,US,M
2023,SE,FT,Data Engineer,144000,USD,144000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,66000,USD,66000.0,US,100.0,US,M
2023,MI,FT,Machine Learning Engineer,148500,USD,148500.0,US,0.0,US,M
2023,MI,FT,Machine Learning Engineer,126277,USD,126277.0,US,0.0,US,M
2023,SE,FT,Data Architect,228000,USD,228000.0,US,0.0,US,M
2023,SE,FT,Data Architect,120000,USD,120000.0,US,0.0,US,M
2023,SE,FT,Machine Learning Software Engineer,180000,USD,180000.0,US,0.0,US,M
2023,SE,FT,Machine Learning Software Engineer,90000,USD,90000.0,US,0.0,US,M
2023,SE,FT,Data Scientist,126500,USD,126500.0,US,0.0,US,M
2023,SE,FT,Data Scientist,78000,USD,78000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,180000,USD,180000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000.0,US,0.0,US,M
2023,SE,FT,Machine Learning Software Engineer,272000,USD,272000.0,US,0.0,US,M
2023,SE,FT,Machine Learning Software Engineer,170000,USD,170000.0,US,0.0,US,M
2023,MI,FT,Data Analyst,80000,USD,80000.0,US,0.0,US,M
2023,MI,FT,Data Analyst,60000,USD,60000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,259000,USD,259000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,146000,USD,146000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,200000,USD,200000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000.0,US,0.0,US,M
2023,EX,FT,Data Engineer,310000,USD,310000.0,US,100.0,US,M
2023,EX,FT,Data Engineer,239000,USD,239000.0,US,100.0,US,M
2023,SE,FT,Data Analyst,142000,USD,142000.0,US,100.0,US,M
2023,SE,FT,Data Analyst,95000,USD,95000.0,US,100.0,US,M
2023,SE,FT,Data Scientist,155000,USD,155000.0,US,0.0,US,M
2023,SE,FT,Data Scientist,139500,USD,139500.0,US,0.0,US,M
2023,MI,FT,Data Engineer,140000,USD,140000.0,US,100.0,US,M
2023,MI,FT,Data Engineer,120000,USD,120000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,259000,USD,259000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,146000,USD,146000.0,US,100.0,US,M
2023,MI,FT,Data Analyst,90000,GBP,109371.0,HR,0.0,HR,M
2023,MI,FT,Data Analyst,60000,GBP,72914.0,HR,0.0,HR,M
2023,EN,PT,Data Analyst,78000,PLN,17779.0,PL,100.0,IN,L
2023,EN,FT,Data Scientist,101400,BRL,19522.0,BR,100.0,BR,L
2023,SE,FT,Data Science Lead,247500,USD,247500.0,US,0.0,US,M
2023,SE,FT,Data Science Lead,172200,USD,172200.0,US,0.0,US,M
2023,SE,FT,Data Scientist,225000,USD,225000.0,US,0.0,US,M
2023,SE,FT,Data Scientist,156400,USD,156400.0,US,0.0,US,M
2023,SE,FT,Data Engineer,139500,USD,139500.0,US,0.0,US,M
2023,SE,FT,Data Engineer,109400,USD,109400.0,US,0.0,US,M
2023,MI,FT,Data Engineer,125000,USD,125000.0,US,0.0,US,M
2023,MI,FT,Data Engineer,90000,USD,90000.0,US,0.0,US,M
2023,SE,FT,Machine Learning Infrastructure Engineer,100000,EUR,107309.0,FR,100.0,FR,M
2023,SE,FT,Machine Learning Infrastructure Engineer,70000,EUR,75116.0,FR,100.0,FR,M
2023,SE,FT,Data Scientist,185900,USD,185900.0,US,0.0,US,M
2023,SE,FT,Data Scientist,129300,USD,129300.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,139500,USD,139500.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,109400,USD,109400.0,US,0.0,US,M
2023,SE,FT,Data Analyst,120000,USD,120000.0,US,100.0,US,M
2023,SE,FT,Data Analyst,75000,USD,75000.0,US,100.0,US,M
2023,SE,FT,Data Analyst,169000,USD,169000.0,US,0.0,US,M
2023,SE,FT,Data Analyst,110600,USD,110600.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,288000,USD,288000.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,140000,USD,140000.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,288000,USD,288000.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,140000,USD,140000.0,US,100.0,US,M
2023,MI,FT,Data Engineer,120000,USD,120000.0,US,0.0,US,M
2023,MI,FT,Data Engineer,90000,USD,90000.0,US,0.0,US,M
2023,MI,FT,Data Science Lead,60000,GBP,72914.0,GB,0.0,GB,M
2023,MI,FT,Data Science Lead,50000,GBP,60761.0,GB,0.0,GB,M
2023,SE,FT,Data Scientist,215050,USD,215050.0,US,100.0,US,M
2023,SE,FT,Data Scientist,156400,USD,156400.0,US,100.0,US,M
2023,SE,FT,Data Architect,198000,USD,198000.0,US,100.0,US,M
2023,SE,FT,Data Architect,114000,USD,114000.0,US,100.0,US,M
2023,EN,FT,Data Analyst,75000,USD,75000.0,US,100.0,US,M
2023,EN,FT,Data Analyst,60000,USD,60000.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200.0,US,0.0,US,M
2023,SE,FT,Data Scientist,209300,USD,209300.0,US,100.0,US,M
2023,SE,FT,Data Scientist,182200,USD,182200.0,US,100.0,US,M
2023,SE,FT,Data Manager,140000,USD,140000.0,US,0.0,US,M
2023,SE,FT,Data Manager,120000,USD,120000.0,US,0.0,US,M
2022,EN,FT,Data Scientist,85000,USD,85000.0,US,0.0,US,M
2023,MI,FT,Machine Learning Engineer,40000,GBP,48609.0,GB,100.0,GB,M
2023,EN,FT,Research Engineer,120000,USD,120000.0,GB,100.0,GB,M
2023,EN,FT,Research Engineer,60000,USD,60000.0,GB,100.0,GB,M
2023,SE,FT,Machine Learning Engineer,147100,USD,147100.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,90700,USD,90700.0,US,0.0,US,M
2023,SE,FT,Data Engineer,230000,USD,230000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,170000,USD,170000.0,US,0.0,US,M
2023,SE,FT,Data Analyst,227000,USD,227000.0,US,0.0,US,M
2023,SE,FT,Data Analyst,108000,USD,108000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,180000,USD,180000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000.0,US,100.0,US,M
2023,SE,FT,Data Architect,180000,USD,180000.0,US,100.0,US,M
2023,SE,FT,Data Architect,160000,USD,160000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,180000,USD,180000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,130000,USD,130000.0,US,0.0,US,M
2023,SE,FT,Data Analyst,52000,EUR,55800.0,ES,100.0,ES,M
2023,SE,FT,Data Analyst,48000,EUR,51508.0,ES,100.0,ES,M
2023,EN,FT,Data Analyst,60000,USD,60000.0,US,100.0,US,L
2023,EN,FT,Data Analyst,50000,USD,50000.0,KW,50.0,US,L
2023,SE,FT,Data Engineer,226700,USD,226700.0,US,0.0,US,M
2023,SE,FT,Data Engineer,133300,USD,133300.0,US,0.0,US,M
2023,SE,FT,Data Engineer,252000,USD,252000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000.0,US,0.0,US,M
2023,SE,FT,Big Data Architect,124999,GBP,151902.0,GB,100.0,GB,L
2023,EN,FT,Data Scientist,800000,INR,9727.0,IN,0.0,IN,L
2023,SE,FT,Data Analyst,80000,USD,80000.0,US,0.0,US,M
2023,SE,FT,Data Analyst,52500,USD,52500.0,US,0.0,US,M
2023,SE,FT,Data Engineer,250000,USD,250000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,162500,USD,162500.0,US,100.0,US,M
2023,EN,FT,Data Analyst,85000,USD,85000.0,US,100.0,US,M
2023,EN,FT,Data Analyst,75000,USD,75000.0,US,100.0,US,M
2023,SE,FT,Data Analyst,153600,USD,153600.0,US,0.0,US,M
2023,SE,FT,Data Analyst,106800,USD,106800.0,US,0.0,US,M
2023,MI,FT,Data Analyst,165000,USD,165000.0,US,0.0,US,M
2023,MI,FT,Data Analyst,124000,USD,124000.0,US,0.0,US,M
2023,SE,FT,Data Analyst,115934,USD,115934.0,US,100.0,US,M
2023,SE,FT,Data Analyst,81666,USD,81666.0,US,100.0,US,M
2023,SE,FT,Data Engineer,167580,USD,167580.0,US,0.0,US,M
2023,SE,FT,Data Engineer,87980,USD,87980.0,US,0.0,US,M
2023,SE,FT,Data Engineer,250000,USD,250000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,63000,USD,63000.0,US,100.0,US,M
2023,SE,FT,Research Scientist,253750,USD,253750.0,ES,0.0,ES,M
2023,SE,FT,Research Scientist,169200,USD,169200.0,ES,0.0,ES,M
2023,SE,FT,Research Scientist,253750,USD,253750.0,ES,0.0,ES,M
2023,SE,FT,Research Scientist,169200,USD,169200.0,ES,0.0,ES,M
2023,MI,FT,Data Scientist,170000,USD,170000.0,US,0.0,US,M
2023,MI,FT,Data Scientist,120000,USD,120000.0,US,0.0,US,M
2023,SE,FT,Data Engineer,124740,USD,124740.0,US,0.0,US,M
2023,SE,FT,Data Engineer,65488,USD,65488.0,US,0.0,US,M
2023,SE,FT,Data Engineer,213580,USD,213580.0,US,100.0,US,M
2023,SE,FT,Data Engineer,163625,USD,163625.0,US,100.0,US,M
2023,EN,FT,Data Engineer,12000,USD,12000.0,VN,0.0,VN,L
2022,SE,FT,Machine Learning Software Engineer,375000,USD,375000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,95000,EUR,101943.0,IE,100.0,IE,M
2023,MI,FT,Product Data Analyst,1350000,INR,16414.0,IN,100.0,IN,L
2023,SE,FT,Machine Learning Engineer,220000,USD,220000.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,170000,USD,170000.0,US,0.0,US,M
2023,EX,FT,Data Engineer,235000,USD,235000.0,US,0.0,US,M
2023,EX,FT,Data Engineer,210000,USD,210000.0,US,0.0,US,M
2023,SE,FT,Data Architect,180000,USD,180000.0,US,100.0,US,M
2023,SE,FT,Data Architect,115000,USD,115000.0,US,100.0,US,M
2023,SE,FT,Data Architect,200000,USD,200000.0,US,100.0,US,M
2023,SE,FT,Data Architect,115000,USD,115000.0,US,100.0,US,M
2023,SE,FT,Data Science Manager,231250,USD,231250.0,US,100.0,US,M
2023,SE,FT,Data Science Manager,138750,USD,138750.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,284310,USD,284310.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,153090,USD,153090.0,US,0.0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,75000,USD,75000.0,US,100.0,US,M
2023,MI,FT,Data Analyst,125000,USD,125000.0,US,0.0,US,M
2023,MI,FT,Data Analyst,105000,USD,105000.0,US,0.0,US,M
2023,MI,FT,Data Analyst,90000,GBP,109371.0,GB,0.0,GB,M
2023,MI,FT,Data Analyst,70000,GBP,85066.0,GB,0.0,GB,M
2023,EN,FT,Data Analyst,55000,USD,55000.0,US,0.0,US,M
2023,EN,FT,Data Analyst,48000,USD,48000.0,US,0.0,US,M
2023,EN,FT,Data Analyst,100000,USD,100000.0,US,50.0,US,M
2023,SE,FT,Data Science Lead,225900,USD,225900.0,US,0.0,US,M
2023,SE,FT,Data Science Lead,156400,USD,156400.0,US,0.0,US,M
2023,SE,FT,Data Engineer,250000,USD,250000.0,US,100.0,US,M
2023,SE,FT,Data Engineer,162500,USD,162500.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,318300,USD,318300.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,188800,USD,188800.0,US,100.0,US,M
2023,SE,FT,Data Analyst,385000,USD,385000.0,US,0.0,US,M
2023,SE,FT,Data Analyst,60000,USD,60000.0,US,0.0,US,M
2023,MI,FT,Data Analyst,110000,USD,110000.0,US,100.0,US,M
2023,MI,FT,Data Analyst,95000,USD,95000.0,US,100.0,US,M
2023,SE,FT,Data Scientist,145000,USD,145000.0,US,100.0,US,M
2023,SE,FT,Data Scientist,135000,USD,135000.0,US,100.0,US,M
2023,SE,FT,Data Analyst,180180,USD,180180.0,US,0.0,US,M
2023,SE,FT,Data Analyst,106020,USD,106020.0,US,0.0,US,M
2023,SE,FT,Data Analyst,93919,USD,93919.0,US,100.0,US,M
2023,SE,FT,Data Analyst,51962,USD,51962.0,US,100.0,US,M
2023,SE,FT,Data Engineer,241871,USD,241871.0,US,0.0,US,M
2023,SE,FT,Data Engineer,133832,USD,133832.0,US,0.0,US,M
2023,SE,FT,Data Scientist,170000,USD,170000.0,US,100.0,US,M
2023,SE,FT,Data Scientist,90000,USD,90000.0,US,100.0,US,M
2023,EX,FT,Data Engineer,210914,USD,210914.0,US,100.0,US,M
2023,EX,FT,Data Engineer,116704,USD,116704.0,US,100.0,US,M
2023,SE,FT,Data Analyst,192500,USD,192500.0,US,100.0,US,M
2023,SE,FT,Data Analyst,140000,USD,140000.0,US,100.0,US,M
2023,SE,FT,Data Scientist,149076,USD,149076.0,US,0.0,US,M
